Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
832	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
832	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
832	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
856	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
856	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
856	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
856	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
856	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
856	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
856	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
856	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
856	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
856	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
856	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
856	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
856	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
856	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
856	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
856	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
856	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
856	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
856	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
856	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
856	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
856	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
856	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
856	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
856	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
856	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
856	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
856	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
856	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
856	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
856	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
856	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
856	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
856	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
856	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
864	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
864	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
864	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
864	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
864	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
864	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
864	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
864	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
864	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
864	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
864	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
864	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
864	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
864	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
864	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
864	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
864	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
864	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
864	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
864	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
864	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
864	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
864	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
864	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
864	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
864	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
864	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
864	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
864	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
864	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
864	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
864	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
864	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
864	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
864	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
884	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
884	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
884	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
884	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
884	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
884	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
884	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
884	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
884	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
884	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
884	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
884	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
884	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
884	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
884	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
884	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
884	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
884	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
884	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
884	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
884	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
884	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
884	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
884	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
884	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
884	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
884	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
884	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
884	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
884	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
884	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
884	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
884	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
884	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
884	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
972	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
972	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
972	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
972	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
972	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
972	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
972	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
972	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
972	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
972	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
972	svchost.exe	12	SeSystemtimePrivilege		Change the system time
972	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
972	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
972	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
972	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
972	svchost.exe	17	SeBackupPrivilege		Backup files and directories
972	svchost.exe	18	SeRestorePrivilege		Restore files and directories
972	svchost.exe	19	SeShutdownPrivilege		Shut down the system
972	svchost.exe	20	SeDebugPrivilege		Debug programs
972	svchost.exe	21	SeAuditPrivilege		Generate security audits
972	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
972	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
972	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
972	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
972	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
972	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
972	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
972	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
972	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
972	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
972	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
972	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
972	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
972	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
972	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
108	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
108	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
108	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
108	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
108	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
108	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
108	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
108	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
108	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
108	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
108	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
108	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
108	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
108	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
108	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
108	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
108	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
108	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
108	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
108	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
108	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
108	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
108	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
108	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
108	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
108	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
108	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
108	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
108	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
