Volatility 3 Framework 2.4.1

PID	Process	Block	Variable	Value
840	fontdrvhost.ex	0x208ca121ff0	PUBLIC	C:\Users\Public
840	fontdrvhost.ex	0x208ca121ff0	RAW_TOOLS_DIR	C:\Tools
840	fontdrvhost.ex	0x208ca121ff0	SystemDrive	C:
840	fontdrvhost.ex	0x208ca121ff0	SystemRoot	C:\Windows
840	fontdrvhost.ex	0x208ca121ff0	TEMP	%TEMP%\Packages\microsoft.windows.fontdrvhost\AC\Temp
840	fontdrvhost.ex	0x208ca121ff0	TMP	%TEMP%\Packages\microsoft.windows.fontdrvhost\AC\Temp
840	fontdrvhost.ex	0x208ca121ff0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
840	fontdrvhost.ex	0x208ca121ff0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
840	fontdrvhost.ex	0x208ca121ff0	USERDOMAIN	Font Driver Host
840	fontdrvhost.ex	0x208ca121ff0	USERNAME	UMFD-0
840	fontdrvhost.ex	0x208ca121ff0	USERPROFILE	C:\Users\Default
840	fontdrvhost.ex	0x208ca121ff0	VM_COMMON_DIR	C:\ProgramData\FEVM
840	fontdrvhost.ex	0x208ca121ff0	windir	C:\Windows
848	fontdrvhost.ex	0x16b1eb11ff0	ALLUSERSPROFILE	C:\ProgramData
848	fontdrvhost.ex	0x16b1eb11ff0	ChocolateyInstall	C:\ProgramData\chocolatey
848	fontdrvhost.ex	0x16b1eb11ff0	ChocolateyToolsLocation	C:\Tools
848	fontdrvhost.ex	0x16b1eb11ff0	CommonProgramFiles	C:\Program Files\Common Files
848	fontdrvhost.ex	0x16b1eb11ff0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
848	fontdrvhost.ex	0x16b1eb11ff0	CommonProgramW6432	C:\Program Files\Common Files
848	fontdrvhost.ex	0x16b1eb11ff0	COMPUTERNAME	MSEDGEWIN10
848	fontdrvhost.ex	0x16b1eb11ff0	ComSpec	C:\Windows\system32\cmd.exe
848	fontdrvhost.ex	0x16b1eb11ff0	DriverData	C:\Windows\System32\Drivers\DriverData
848	fontdrvhost.ex	0x16b1eb11ff0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
848	fontdrvhost.ex	0x16b1eb11ff0	LOCALAPPDATA	%TEMP%\Packages\microsoft.windows.fontdrvhost\AC
848	fontdrvhost.ex	0x16b1eb11ff0	NUMBER_OF_PROCESSORS	8
848	fontdrvhost.ex	0x16b1eb11ff0	OS	Windows_NT
848	fontdrvhost.ex	0x16b1eb11ff0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin
848	fontdrvhost.ex	0x16b1eb11ff0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
848	fontdrvhost.ex	0x16b1eb11ff0	PROCESSOR_ARCHITECTURE	AMD64
848	fontdrvhost.ex	0x16b1eb11ff0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
848	fontdrvhost.ex	0x16b1eb11ff0	PROCESSOR_LEVEL	23
848	fontdrvhost.ex	0x16b1eb11ff0	PROCESSOR_REVISION	7100
848	fontdrvhost.ex	0x16b1eb11ff0	ProgramData	C:\ProgramData
848	fontdrvhost.ex	0x16b1eb11ff0	ProgramFiles	C:\Program Files
848	fontdrvhost.ex	0x16b1eb11ff0	ProgramFiles(x86)	C:\Program Files (x86)
848	fontdrvhost.ex	0x16b1eb11ff0	ProgramW6432	C:\Program Files
848	fontdrvhost.ex	0x16b1eb11ff0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
848	fontdrvhost.ex	0x16b1eb11ff0	PUBLIC	C:\Users\Public
848	fontdrvhost.ex	0x16b1eb11ff0	RAW_TOOLS_DIR	C:\Tools
848	fontdrvhost.ex	0x16b1eb11ff0	SystemDrive	C:
848	fontdrvhost.ex	0x16b1eb11ff0	SystemRoot	C:\Windows
848	fontdrvhost.ex	0x16b1eb11ff0	TEMP	%TEMP%\Packages\microsoft.windows.fontdrvhost\AC\Temp
848	fontdrvhost.ex	0x16b1eb11ff0	TMP	%TEMP%\Packages\microsoft.windows.fontdrvhost\AC\Temp
848	fontdrvhost.ex	0x16b1eb11ff0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
848	fontdrvhost.ex	0x16b1eb11ff0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
848	fontdrvhost.ex	0x16b1eb11ff0	USERDOMAIN	Font Driver Host
848	fontdrvhost.ex	0x16b1eb11ff0	USERNAME	UMFD-1
848	fontdrvhost.ex	0x16b1eb11ff0	USERPROFILE	C:\Users\Default
848	fontdrvhost.ex	0x16b1eb11ff0	VM_COMMON_DIR	C:\ProgramData\FEVM
848	fontdrvhost.ex	0x16b1eb11ff0	windir	C:\Windows
856	svchost.exe	0x251e64038c0	ALLUSERSPROFILE	C:\ProgramData
856	svchost.exe	0x251e64038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
856	svchost.exe	0x251e64038c0	ChocolateyInstall	C:\ProgramData\chocolatey
856	svchost.exe	0x251e64038c0	ChocolateyToolsLocation	C:\Tools
856	svchost.exe	0x251e64038c0	CommonProgramFiles	C:\Program Files\Common Files
856	svchost.exe	0x251e64038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
856	svchost.exe	0x251e64038c0	CommonProgramW6432	C:\Program Files\Common Files
856	svchost.exe	0x251e64038c0	COMPUTERNAME	MSEDGEWIN10
856	svchost.exe	0x251e64038c0	ComSpec	C:\Windows\system32\cmd.exe
856	svchost.exe	0x251e64038c0	DriverData	C:\Windows\System32\Drivers\DriverData
856	svchost.exe	0x251e64038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
856	svchost.exe	0x251e64038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
856	svchost.exe	0x251e64038c0	NUMBER_OF_PROCESSORS	8
856	svchost.exe	0x251e64038c0	OS	Windows_NT
856	svchost.exe	0x251e64038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
856	svchost.exe	0x251e64038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
856	svchost.exe	0x251e64038c0	PROCESSOR_ARCHITECTURE	AMD64
856	svchost.exe	0x251e64038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
856	svchost.exe	0x251e64038c0	PROCESSOR_LEVEL	23
856	svchost.exe	0x251e64038c0	PROCESSOR_REVISION	7100
856	svchost.exe	0x251e64038c0	ProgramData	C:\ProgramData
856	svchost.exe	0x251e64038c0	ProgramFiles	C:\Program Files
856	svchost.exe	0x251e64038c0	ProgramFiles(x86)	C:\Program Files (x86)
856	svchost.exe	0x251e64038c0	ProgramW6432	C:\Program Files
856	svchost.exe	0x251e64038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
856	svchost.exe	0x251e64038c0	PUBLIC	C:\Users\Public
856	svchost.exe	0x251e64038c0	RAW_TOOLS_DIR	C:\Tools
856	svchost.exe	0x251e64038c0	SystemDrive	C:
856	svchost.exe	0x251e64038c0	SystemRoot	C:\Windows
856	svchost.exe	0x251e64038c0	TEMP	C:\Windows\TEMP
856	svchost.exe	0x251e64038c0	TMP	C:\Windows\TEMP
856	svchost.exe	0x251e64038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
856	svchost.exe	0x251e64038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
856	svchost.exe	0x251e64038c0	USERDOMAIN	WORKGROUP
856	svchost.exe	0x251e64038c0	USERNAME	MSEDGEWIN10$
856	svchost.exe	0x251e64038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
856	svchost.exe	0x251e64038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
856	svchost.exe	0x251e64038c0	windir	C:\Windows
956	svchost.exe	0x2a67ba03940	ALLUSERSPROFILE	C:\ProgramData
956	svchost.exe	0x2a67ba03940	APPDATA	C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming
956	svchost.exe	0x2a67ba03940	ChocolateyInstall	C:\ProgramData\chocolatey
956	svchost.exe	0x2a67ba03940	ChocolateyToolsLocation	C:\Tools
956	svchost.exe	0x2a67ba03940	CommonProgramFiles	C:\Program Files\Common Files
956	svchost.exe	0x2a67ba03940	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
956	svchost.exe	0x2a67ba03940	CommonProgramW6432	C:\Program Files\Common Files
956	svchost.exe	0x2a67ba03940	COMPUTERNAME	MSEDGEWIN10
956	svchost.exe	0x2a67ba03940	ComSpec	C:\Windows\system32\cmd.exe
956	svchost.exe	0x2a67ba03940	DriverData	C:\Windows\System32\Drivers\DriverData
956	svchost.exe	0x2a67ba03940	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
956	svchost.exe	0x2a67ba03940	LOCALAPPDATA	C:\Windows\ServiceProfiles\NetworkService\AppData\Local
956	svchost.exe	0x2a67ba03940	NUMBER_OF_PROCESSORS	8
956	svchost.exe	0x2a67ba03940	OS	Windows_NT
956	svchost.exe	0x2a67ba03940	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\WindowsApps
956	svchost.exe	0x2a67ba03940	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
956	svchost.exe	0x2a67ba03940	PROCESSOR_ARCHITECTURE	AMD64
956	svchost.exe	0x2a67ba03940	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
956	svchost.exe	0x2a67ba03940	PROCESSOR_LEVEL	23
956	svchost.exe	0x2a67ba03940	PROCESSOR_REVISION	7100
956	svchost.exe	0x2a67ba03940	ProgramData	C:\ProgramData
956	svchost.exe	0x2a67ba03940	ProgramFiles	C:\Program Files
956	svchost.exe	0x2a67ba03940	ProgramFiles(x86)	C:\Program Files (x86)
956	svchost.exe	0x2a67ba03940	ProgramW6432	C:\Program Files
956	svchost.exe	0x2a67ba03940	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
956	svchost.exe	0x2a67ba03940	PUBLIC	C:\Users\Public
956	svchost.exe	0x2a67ba03940	RAW_TOOLS_DIR	C:\Tools
956	svchost.exe	0x2a67ba03940	SystemDrive	C:
956	svchost.exe	0x2a67ba03940	SystemRoot	C:\Windows
956	svchost.exe	0x2a67ba03940	TEMP	C:\Windows\SERVIC~1\NETWOR~1\AppData\Local\Temp
956	svchost.exe	0x2a67ba03940	TMP	C:\Windows\SERVIC~1\NETWOR~1\AppData\Local\Temp
956	svchost.exe	0x2a67ba03940	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
956	svchost.exe	0x2a67ba03940	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
956	svchost.exe	0x2a67ba03940	USERDOMAIN	WORKGROUP
956	svchost.exe	0x2a67ba03940	USERNAME	MSEDGEWIN10$
956	svchost.exe	0x2a67ba03940	USERPROFILE	C:\Windows\ServiceProfiles\NetworkService
956	svchost.exe	0x2a67ba03940	VM_COMMON_DIR	C:\ProgramData\FEVM
956	svchost.exe	0x2a67ba03940	windir	C:\Windows
1008	svchost.exe	0x1350b6038c0	ALLUSERSPROFILE	C:\ProgramData
1008	svchost.exe	0x1350b6038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1008	svchost.exe	0x1350b6038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1008	svchost.exe	0x1350b6038c0	ChocolateyToolsLocation	C:\Tools
1008	svchost.exe	0x1350b6038c0	CommonProgramFiles	C:\Program Files\Common Files
1008	svchost.exe	0x1350b6038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1008	svchost.exe	0x1350b6038c0	CommonProgramW6432	C:\Program Files\Common Files
1008	svchost.exe	0x1350b6038c0	COMPUTERNAME	MSEDGEWIN10
1008	svchost.exe	0x1350b6038c0	ComSpec	C:\Windows\system32\cmd.exe
1008	svchost.exe	0x1350b6038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1008	svchost.exe	0x1350b6038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1008	svchost.exe	0x1350b6038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1008	svchost.exe	0x1350b6038c0	NUMBER_OF_PROCESSORS	8
1008	svchost.exe	0x1350b6038c0	OS	Windows_NT
1008	svchost.exe	0x1350b6038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
1008	svchost.exe	0x1350b6038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1008	svchost.exe	0x1350b6038c0	PROCESSOR_ARCHITECTURE	AMD64
1008	svchost.exe	0x1350b6038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1008	svchost.exe	0x1350b6038c0	PROCESSOR_LEVEL	23
1008	svchost.exe	0x1350b6038c0	PROCESSOR_REVISION	7100
1008	svchost.exe	0x1350b6038c0	ProgramData	C:\ProgramData
1008	svchost.exe	0x1350b6038c0	ProgramFiles	C:\Program Files
1008	svchost.exe	0x1350b6038c0	ProgramFiles(x86)	C:\Program Files (x86)
1008	svchost.exe	0x1350b6038c0	ProgramW6432	C:\Program Files
1008	svchost.exe	0x1350b6038c0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
1008	svchost.exe	0x1350b6038c0	PUBLIC	C:\Users\Public
1008	svchost.exe	0x1350b6038c0	RAW_TOOLS_DIR	C:\Tools
1008	svchost.exe	0x1350b6038c0	SystemDrive	C:
1008	svchost.exe	0x1350b6038c0	SystemRoot	C:\Windows
1008	svchost.exe	0x1350b6038c0	TEMP	C:\Windows\TEMP
1008	svchost.exe	0x1350b6038c0	TMP	C:\Windows\TEMP
1008	svchost.exe	0x1350b6038c0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
1008	svchost.exe	0x1350b6038c0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
1008	svchost.exe	0x1350b6038c0	USERDOMAIN	WORKGROUP
1008	svchost.exe	0x1350b6038c0	USERNAME	MSEDGEWIN10$
1008	svchost.exe	0x1350b6038c0	USERPROFILE	C:\Windows\system32\config\systemprofile
1008	svchost.exe	0x1350b6038c0	VM_COMMON_DIR	C:\ProgramData\FEVM
1008	svchost.exe	0x1350b6038c0	windir	C:\Windows
408	dwm.exe	0x23017b01ed0	ALLUSERSPROFILE	C:\ProgramData
408	dwm.exe	0x23017b01ed0	ChocolateyInstall	C:\ProgramData\chocolatey
408	dwm.exe	0x23017b01ed0	ChocolateyToolsLocation	C:\Tools
408	dwm.exe	0x23017b01ed0	CommonProgramFiles	C:\Program Files\Common Files
408	dwm.exe	0x23017b01ed0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
408	dwm.exe	0x23017b01ed0	CommonProgramW6432	C:\Program Files\Common Files
408	dwm.exe	0x23017b01ed0	COMPUTERNAME	MSEDGEWIN10
408	dwm.exe	0x23017b01ed0	ComSpec	C:\Windows\system32\cmd.exe
408	dwm.exe	0x23017b01ed0	DriverData	C:\Windows\System32\Drivers\DriverData
408	dwm.exe	0x23017b01ed0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
408	dwm.exe	0x23017b01ed0	NUMBER_OF_PROCESSORS	8
408	dwm.exe	0x23017b01ed0	OS	Windows_NT
408	dwm.exe	0x23017b01ed0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin
408	dwm.exe	0x23017b01ed0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
408	dwm.exe	0x23017b01ed0	PROCESSOR_ARCHITECTURE	AMD64
408	dwm.exe	0x23017b01ed0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
408	dwm.exe	0x23017b01ed0	PROCESSOR_LEVEL	23
408	dwm.exe	0x23017b01ed0	PROCESSOR_REVISION	7100
408	dwm.exe	0x23017b01ed0	ProgramData	C:\ProgramData
408	dwm.exe	0x23017b01ed0	ProgramFiles	C:\Program Files
408	dwm.exe	0x23017b01ed0	ProgramFiles(x86)	C:\Program Files (x86)
408	dwm.exe	0x23017b01ed0	ProgramW6432	C:\Program Files
408	dwm.exe	0x23017b01ed0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
408	dwm.exe	0x23017b01ed0	PUBLIC	C:\Users\Public
408	dwm.exe	0x23017b01ed0	RAW_TOOLS_DIR	C:\Tools
408	dwm.exe	0x23017b01ed0	SystemDrive	C:
408	dwm.exe	0x23017b01ed0	SystemRoot	C:\Windows
408	dwm.exe	0x23017b01ed0	TEMP	C:\Windows\TEMP
408	dwm.exe	0x23017b01ed0	TMP	C:\Windows\TEMP
408	dwm.exe	0x23017b01ed0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
408	dwm.exe	0x23017b01ed0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
408	dwm.exe	0x23017b01ed0	USERNAME	SYSTEM
408	dwm.exe	0x23017b01ed0	USERPROFILE	C:\Windows\system32\config\systemprofile
408	dwm.exe	0x23017b01ed0	VM_COMMON_DIR	C:\ProgramData\FEVM
408	dwm.exe	0x23017b01ed0	windir	C:\Windows
836	svchost.exe	0x20b09403940	ALLUSERSPROFILE	C:\ProgramData
836	svchost.exe	0x20b09403940	APPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Roaming
836	svchost.exe	0x20b09403940	ChocolateyInstall	C:\ProgramData\chocolatey
836	svchost.exe	0x20b09403940	ChocolateyToolsLocation	C:\Tools
836	svchost.exe	0x20b09403940	CommonProgramFiles	C:\Program Files\Common Files
836	svchost.exe	0x20b09403940	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
836	svchost.exe	0x20b09403940	CommonProgramW6432	C:\Program Files\Common Files
836	svchost.exe	0x20b09403940	COMPUTERNAME	MSEDGEWIN10
836	svchost.exe	0x20b09403940	ComSpec	C:\Windows\system32\cmd.exe
836	svchost.exe	0x20b09403940	DriverData	C:\Windows\System32\Drivers\DriverData
836	svchost.exe	0x20b09403940	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
836	svchost.exe	0x20b09403940	LOCALAPPDATA	C:\Windows\ServiceProfiles\LocalService\AppData\Local
836	svchost.exe	0x20b09403940	NUMBER_OF_PROCESSORS	8
836	svchost.exe	0x20b09403940	OS	Windows_NT
836	svchost.exe	0x20b09403940	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
836	svchost.exe	0x20b09403940	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
836	svchost.exe	0x20b09403940	PROCESSOR_ARCHITECTURE	AMD64
836	svchost.exe	0x20b09403940	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
836	svchost.exe	0x20b09403940	PROCESSOR_LEVEL	23
836	svchost.exe	0x20b09403940	PROCESSOR_REVISION	7100
836	svchost.exe	0x20b09403940	ProgramData	C:\ProgramData
836	svchost.exe	0x20b09403940	ProgramFiles	C:\Program Files
836	svchost.exe	0x20b09403940	ProgramFiles(x86)	C:\Program Files (x86)
836	svchost.exe	0x20b09403940	ProgramW6432	C:\Program Files
836	svchost.exe	0x20b09403940	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
836	svchost.exe	0x20b09403940	PUBLIC	C:\Users\Public
836	svchost.exe	0x20b09403940	RAW_TOOLS_DIR	C:\Tools
836	svchost.exe	0x20b09403940	SystemDrive	C:
836	svchost.exe	0x20b09403940	SystemRoot	C:\Windows
836	svchost.exe	0x20b09403940	TEMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
836	svchost.exe	0x20b09403940	TMP	C:\Windows\SERVIC~1\LOCALS~1\AppData\Local\Temp
836	svchost.exe	0x20b09403940	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
836	svchost.exe	0x20b09403940	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
836	svchost.exe	0x20b09403940	USERDOMAIN	NT AUTHORITY
836	svchost.exe	0x20b09403940	USERNAME	LOCAL SERVICE
836	svchost.exe	0x20b09403940	USERPROFILE	C:\Windows\ServiceProfiles\LocalService
836	svchost.exe	0x20b09403940	VM_COMMON_DIR	C:\ProgramData\FEVM
836	svchost.exe	0x20b09403940	windir	C:\Windows
1048	svchost.exe	0x1ab87e038c0	ALLUSERSPROFILE	C:\ProgramData
1048	svchost.exe	0x1ab87e038c0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
1048	svchost.exe	0x1ab87e038c0	ChocolateyInstall	C:\ProgramData\chocolatey
1048	svchost.exe	0x1ab87e038c0	ChocolateyToolsLocation	C:\Tools
1048	svchost.exe	0x1ab87e038c0	CommonProgramFiles	C:\Program Files\Common Files
1048	svchost.exe	0x1ab87e038c0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
1048	svchost.exe	0x1ab87e038c0	CommonProgramW6432	C:\Program Files\Common Files
1048	svchost.exe	0x1ab87e038c0	COMPUTERNAME	MSEDGEWIN10
1048	svchost.exe	0x1ab87e038c0	ComSpec	C:\Windows\system32\cmd.exe
1048	svchost.exe	0x1ab87e038c0	DriverData	C:\Windows\System32\Drivers\DriverData
1048	svchost.exe	0x1ab87e038c0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
1048	svchost.exe	0x1ab87e038c0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
1048	svchost.exe	0x1ab87e038c0	NUMBER_OF_PROCESSORS	8
1048	svchost.exe	0x1ab87e038c0	OS	Windows_NT
1048	svchost.exe	0x1ab87e038c0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
1048	svchost.exe	0x1ab87e038c0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
1048	svchost.exe	0x1ab87e038c0	PROCESSOR_ARCHITECTURE	AMD64
1048	svchost.exe	0x1ab87e038c0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
1048	svchost.exe	0x1ab87e038c0	PROCESSOR_LEVEL	23
1048	svchost.exe	0x1ab87e038c0	PROCESSOR_REVISION	7100
