Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
816	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
816	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
816	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
840	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
840	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
840	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
840	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
840	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
840	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
840	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
840	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
840	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
840	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
840	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
840	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
840	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
840	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
840	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
840	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
840	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
840	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
840	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
840	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
840	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
840	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
840	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
840	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
840	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
840	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
840	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
840	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
840	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
840	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
840	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
840	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
840	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
840	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
840	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
848	fontdrvhost.ex	2	SeCreateTokenPrivilege		Create a token object
848	fontdrvhost.ex	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
848	fontdrvhost.ex	4	SeLockMemoryPrivilege		Lock pages in memory
848	fontdrvhost.ex	5	SeIncreaseQuotaPrivilege		Increase quotas
848	fontdrvhost.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
848	fontdrvhost.ex	7	SeTcbPrivilege		Act as part of the operating system
848	fontdrvhost.ex	8	SeSecurityPrivilege		Manage auditing and security log
848	fontdrvhost.ex	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
848	fontdrvhost.ex	10	SeLoadDriverPrivilege		Load and unload device drivers
848	fontdrvhost.ex	11	SeSystemProfilePrivilege		Profile system performance
848	fontdrvhost.ex	12	SeSystemtimePrivilege		Change the system time
848	fontdrvhost.ex	13	SeProfileSingleProcessPrivilege		Profile a single process
848	fontdrvhost.ex	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
848	fontdrvhost.ex	15	SeCreatePagefilePrivilege		Create a pagefile
848	fontdrvhost.ex	16	SeCreatePermanentPrivilege		Create permanent shared objects
848	fontdrvhost.ex	17	SeBackupPrivilege		Backup files and directories
848	fontdrvhost.ex	18	SeRestorePrivilege		Restore files and directories
848	fontdrvhost.ex	19	SeShutdownPrivilege		Shut down the system
848	fontdrvhost.ex	20	SeDebugPrivilege		Debug programs
848	fontdrvhost.ex	21	SeAuditPrivilege		Generate security audits
848	fontdrvhost.ex	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
848	fontdrvhost.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
848	fontdrvhost.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
848	fontdrvhost.ex	25	SeUndockPrivilege		Remove computer from docking station
848	fontdrvhost.ex	26	SeSyncAgentPrivilege		Synch directory service data
848	fontdrvhost.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
848	fontdrvhost.ex	28	SeManageVolumePrivilege		Manage the files on a volume
848	fontdrvhost.ex	29	SeImpersonatePrivilege		Impersonate a client after authentication
848	fontdrvhost.ex	30	SeCreateGlobalPrivilege		Create global objects
848	fontdrvhost.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
848	fontdrvhost.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
848	fontdrvhost.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled	Allocate more memory for user applications
848	fontdrvhost.ex	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
848	fontdrvhost.ex	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
848	fontdrvhost.ex	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
856	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
856	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
856	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
856	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
856	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
856	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
856	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
856	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
856	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
856	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
856	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
856	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
856	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
856	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
856	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
856	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
856	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
856	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
856	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
856	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
856	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
856	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
856	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
856	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
856	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
856	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
856	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
856	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
856	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
856	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
856	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
856	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
856	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
856	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
856	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
956	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
956	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
956	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
956	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
956	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
956	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
956	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
956	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
956	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
956	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
956	svchost.exe	12	SeSystemtimePrivilege		Change the system time
956	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
956	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
956	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
956	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
956	svchost.exe	17	SeBackupPrivilege		Backup files and directories
956	svchost.exe	18	SeRestorePrivilege		Restore files and directories
956	svchost.exe	19	SeShutdownPrivilege		Shut down the system
956	svchost.exe	20	SeDebugPrivilege		Debug programs
956	svchost.exe	21	SeAuditPrivilege		Generate security audits
956	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
956	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
956	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
956	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
956	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
956	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
956	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
956	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
956	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
956	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
956	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
956	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
956	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
956	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
956	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1008	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1008	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1008	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1008	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1008	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1008	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1008	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
1008	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1008	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1008	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
1008	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
1008	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1008	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1008	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1008	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1008	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
1008	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
1008	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1008	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1008	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1008	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1008	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1008	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1008	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1008	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1008	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1008	svchost.exe	28	SeManageVolumePrivilege	Present	Manage the files on a volume
1008	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1008	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
